x-axis,1,2
second,Volt,Volt
+85.6000E-06,+1.8437500000E+00,+1.8437500000E+00
+85.8000E-06,+1.8437500000E+00,+1.8437500000E+00
+86.0000E-06,+1.8437500000E+00,+1.8125000000E+00
+86.2000E-06,+1.8437500000E+00,+1.8125000000E+00
+86.4000E-06,+1.8750000000E+00,+1.8125000000E+00
+86.6000E-06,+1.8750000000E+00,+1.8125000000E+00
+86.8000E-06,+1.8437500000E+00,+1.8437500000E+00
+87.0000E-06,+1.8437500000E+00,+1.8437500000E+00
+87.2000E-06,+1.8125000000E+00,+1.8125000000E+00
+87.4000E-06,+1.8437500000E+00,+1.8125000000E+00
+87.6000E-06,+1.8437500000E+00,+1.8125000000E+00
+87.8000E-06,+1.8125000000E+00,+1.8437500000E+00
+88.0000E-06,+1.8750000000E+00,+1.8437500000E+00
+88.2000E-06,+1.8437500000E+00,+1.8125000000E+00
+88.4000E-06,+1.8750000000E+00,+1.8437500000E+00
+88.6000E-06,+1.8125000000E+00,+1.8125000000E+00
+88.8000E-06,+1.8750000000E+00,+1.8437500000E+00
+89.0000E-06,+1.8750000000E+00,+1.8750000000E+00
+89.2000E-06,+1.8437500000E+00,+1.8437500000E+00
+89.4000E-06,+1.8750000000E+00,+1.8750000000E+00
+89.6000E-06,+1.8437500000E+00,+1.8125000000E+00
+89.8000E-06,+1.8750000000E+00,+1.8125000000E+00
+90.0000E-06,+1.8437500000E+00,+1.8437500000E+00
+90.2000E-06,+1.8437500000E+00,+1.8750000000E+00
+90.4000E-06,+1.8750000000E+00,+1.8437500000E+00
+90.6000E-06,+1.8750000000E+00,+1.8437500000E+00
+90.8000E-06,+1.8750000000E+00,+1.8125000000E+00
+91.0000E-06,+1.8437500000E+00,+1.8125000000E+00
+91.2000E-06,+1.8750000000E+00,+1.8125000000E+00
+91.4000E-06,+1.8437500000E+00,+1.8437500000E+00
+91.6000E-06,-156.2500000E-03,-93.7500000E-03
+91.8000E-06,-125.0000000E-03,-31.2500000E-03
+92.0000E-06,-125.0000000E-03,-31.2500000E-03
+92.2000E-06,-187.5000000E-03,-31.2500000E-03
+92.4000E-06,-156.2500000E-03,-0.0E+00
+92.6000E-06,-156.2500000E-03,-31.2500000E-03
